Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x 
奇克林 ;60498;USA;1943;1946;1990;1990;3;5;4096;2;0;5;2;L60498;1943;1999;1999;x
考克兰 ;60500;USA;1942;1990;1990;1990;3;5;0;1;0;5;2;L60500;1942;1999;1999;x
考林斯 ;60501;USA;1943;1990;1990;1990;3;5;0;1;0;5;2;L60501;1943;1999;1999;x
克雷吉 ;60502;USA;1943;1990;1990;1990;3;5;0;1;0;5;2;L60502;1943;1999;1999;x
戴维斯·吉尔. ;60503;USA;1944;1990;1990;1990;3;6;4096;1;0;5;2;L60503;1944;1999;1999;x
迪洛斯 ;60504;USA;1939;1942;1990;1990;2;5;0;2;0;5;2;L60504;1939;1999;1999;x
杜立特 ;60505;USA;1942;1943;1945;1990;2;7;32768;3;0;5;2;L60505;1942;1999;1999;x
埃克 ;60506;USA;1930;1942;1945;1990;2;7;16384;3;0;5;2;L60506;1930;1999;1999;x
埃利森 ;60507;USA;1944;1990;1990;1990;3;5;16384;1;0;5;2;L60507;1944;1999;1999;x
弗格森 ;60508;USA;1938;1943;1990;1990;2;7;16384;2;0;5;2;L60508;1938;1999;1999;x
菲奇 ;60509;USA;1939;1942;1990;1990;2;7;131072;2;0;5;2;L60509;1939;1999;1999;x
弗莱斯特 ;60510;USA;1930;1990;1990;1990;3;5;0;1;0;5;2;L60510;1940;1943;1999;x
弗兰克 ;60511;USA;1938;1941;1990;1990;3;6;4096;2;0;5;2;L60511;1938;1999;1999;x
弗伦彻 ;60512;USA;1943;1990;1990;1990;3;5;16384;1;0;5;2;L60512;1943;1999;1999;x
佛罗伊斯 ;60513;USA;1930;1930;1990;1990;2;6;8704;1;0;5;2;L60513;1930;1938;1999;x
加德纳 ;60514;USA;1942;1947;1990;1990;3;7;65536;2;0;5;2;L60514;1942;1999;1999;x
盖格 ;60516;USA;1942;1943;1990;1990;2;5;0;2;0;5;2;L60516;1942;1999;1999;x
吉勒斯 ;60517;USA;1942;1944;1990;1990;2;6;8192;2;0;5;2;L60517;1942;1999;1999;x
古德温 ;60518;USA;1939;1943;1990;1990;2;6;131072;2;0;5;2;L60518;1939;1999;1999;x
格罗 ;60519;USA;1941;1944;1990;1990;2;7;131072;2;0;5;2;L60519;1941;1999;1999;x
哈勒特 ;60520;USA;1941;1943;1990;1990;2;5;16384;2;0;5;2;L60520;1941;1999;1999;x
哈蒙·E·R. ;60521;USA;1940;1943;1990;1990;2;6;131072;2;0;5;2;L60521;1940;1999;1999;x
哈蒙·M·F. ;60522;USA;1940;1942;1990;1990;2;7;4096;2;0;5;2;L60522;1940;1999;1999;x
哈维斯 ;60523;USA;1945;1990;1990;1990;3;6;131072;1;0;5;2;L60523;1945;1999;1999;x
杰克逊 ;60524;USA;1944;1990;1990;1990;3;5;4096;1;0;5;2;L60524;1944;1999;1999;x
约翰逊 ;60525;USA;1942;1990;1990;1990;3;4;4096;1;0;5;2;L60525;1942;1999;1999;x
肯尼迪 ;60526;USA;1944;1947;1990;1990;3;7;32768;2;0;5;2;L60526;1944;1999;1999;x
肯尼 ;60527;USA;1941;1942;1945;1990;1;7;131072;3;0;2;2;L60527;1941;1999;1999;x
凯普纳 ;60528;USA;1942;1943;1990;1990;2;6;4096;2;0;5;2;L60528;1942;1999;1999;x
克莱内 ;60529;USA;1944;1990;1990;1990;3;5;4096;1;0;5;2;L60529;1944;1999;1999;x
克罗格斯塔德 ;60530;USA;1942;1990;1990;1990;3;5;131072;1;0;5;2;L60530;1942;1999;1999;x
库特 ;60531;USA;1942;1944;1990;1990;2;7;16384;2;0;5;2;L60531;1942;1999;1999;x
柯蒂斯·李梅 ;60532;USA;1943;1945;1956;1990;2;8;36864;3;0;2;2;L60532;1943;1999;1999;x
麦德道克斯 ;60533;USA;1943;1990;1990;1990;3;5;0;1;0;5;2;L60533;1943;1999;1999;x
马厄 ;60534;USA;1942;1990;1990;1990;3;6;8192;1;0;5;2;L60534;1942;1999;1999;x
麦卡锡 ;60535;USA;1943;1990;1990;1990;3;5;0;1;0;5;2;L60535;1943;1999;1999;x
麦克唐纳 ;60536;USA;1940;1945;1990;1990;2;6;8192;2;0;5;2;L60536;1940;1999;1999;x
麦克纳尼 ;60537;USA;1941;1942;1945;1990;2;6;0;3;0;5;2;L60537;1941;1999;1999;x
米歇尔 ;60538;USA;1942;1945;1990;1990;3;6;8192;2;0;5;2;L60538;1942;1999;1999;x
米彻尔 ;60539;USA;1942;1944;1946;1990;2;8;131072;3;0;5;2;L60539;1942;1999;1999;x
穆恩 ;60540;USA;1945;1990;1990;1990;3;5;8192;1;0;5;2;L60540;1945;1999;1999;x
穆尔卡希 ;60541;USA;1942;1990;1990;1990;3;6;16384;1;0;5;2;L60541;1942;1999;1999;x
默里 ;60542;USA;1942;1990;1990;1990;3;5;0;1;0;5;2;L60542;1942;1999;1999;x
诺斯塔德 ;60543;USA;1943;1944;1946;1990;2;6;8192;3;0;5;2;L60543;1943;1999;1999;x
帕森斯 ;60544;USA;1944;1990;1990;1990;3;5;0;1;0;5;2;L60544;1944;1999;1999;x
帕特里奇 ;60545;USA;1942;1944;1990;1990;2;6;32768;2;0;5;2;L60545;1942;1999;1999;x
皮博迪 ;60546;USA;1941;1990;1990;1990;3;5;0;1;0;5;2;L60546;1941;1999;1999;x
波纳尔 ;60547;USA;1944;1990;1990;1990;3;5;0;1;0;5;2;L60547;1944;1999;1999;x
克萨达 ;60548;USA;1942;1944;1990;1990;2;7;4096;2;0;2;2;L60548;1942;1999;1999;x
里奇蒙德 ;60549;USA;1942;1990;1990;1990;3;5;0;1;0;5;2;L60549;1942;1999;1999;x
罗伊斯 ;60550;USA;1943;1990;1990;1990;3;5;0;1;0;5;2;L60550;1943;1999;1999;x
罗斯福·勃朗宁 ;60551;USA;1942;1946;1990;1990;3;6;8192;2;0;5;2;L60551;1942;1999;1999;x
瑞安 ;60552;USA;1942;1990;1990;1990;3;5;4096;1;0;5;2;L60552;1942;1999;1999;x
萨拉达 ;60553;USA;1943;1990;1990;1990;3;5;131072;1;0;5;2;L60553;1943;1999;1999;x
桑德斯 ;60554;USA;1942;1990;1990;1990;3;6;65536;1;0;5;2;L60554;1942;1999;1999;x
斯克雷特尔 ;60555;USA;1944;1946;1990;1990;3;5;0;2;0;5;2;L60555;1944;1999;1999;x
辛普森 ;60556;USA;1943;1990;1990;1990;3;5;0;1;0;5;2;L60556;1943;1999;1999;x
斯帕茨 ;60557;USA;1940;1942;1943;1990;1;9;53248;4;0;2;2;L60557;1940;1999;1999;x
廷伯莱克 ;60558;USA;1943;1945;1990;1990;2;5;16384;2;0;5;2;L60558;1943;1999;1999;x
塔克 ;60559;USA;1941;1943;1990;1990;2;7;32768;2;0;5;2;L60559;1941;1999;1999;x
特温尼 ;60560;USA;1943;1944;1946;1952;1;7;0;4;0;2;2;L60560;1943;1999;1999;x
范·罗斯 ;60561;USA;1942;1946;1990;1990;3;6;131072;2;0;5;2;L60561;1942;1999;1999;x
菲韦格 ;60562;USA;1942;1990;1990;1990;3;5;0;1;0;5;2;L60562;1942;1999;1999;x
沃克 ;60563;USA;1930;1990;1990;1990;3;7;8192;1;0;5;2;L60563;1930;1943;1999;x
沃尔顿 ;60564;USA;1938;1990;1990;1990;3;5;8192;1;0;5;2;L60564;1938;1999;1999;x
沃尔什 ;60565;USA;1942;1990;1990;1990;3;5;0;1;0;5;2;L60565;1942;1999;1999;x
魏兰德 ;60566;USA;1943;1945;1990;1990;2;6;16384;2;0;5;2;L60566;1943;1999;1999;x
怀特 ;60567;USA;1942;1944;1946;1990;2;6;0;3;0;5;0;L60567;1942;1999;1999;x
怀特海德 ;60568;USA;1943;1945;1990;1990;3;5;16384;2;0;5;2;L60568;1943;1999;1999;x
威廉姆斯 ;60569;USA;1942;1990;1990;1990;3;5;16384;1;0;5;2;L60569;1942;1999;1999;x
伍兹 ;60570;USA;1944;1990;1990;1990;3;7;16384;1;0;5;2;L60570;1944;1999;1999;x
扬 ;60571;USA;1943;1990;1990;1990;3;5;4096;1;0;5;2;L60571;1943;1999;1999;x
扎姆克 ;60572;USA;1942;1944;1990;1990;3;6;4096;2;0;5;2;L60572;1943;1999;1999;x
契科夫斯基 ;60573;USA;1945;1990;1990;1990;3;5;0;1;0;5;2;L60573;1945;1999;1999;x
米尔本 ;60574;USA;1942;1947;1990;1990;3;7;0;2;0;5;0;L60574;1942;1999;1999;x
安德森·S. ;60575;USA;1943;1990;1990;1990;3;6;16384;1;0;5;2;L60575;1943;1999;1999;x
威廉 ;60576;USA;1943;1990;1990;1990;3;5;4096;1;0;5;2;L60576;1943;1999;1999;x
艾伦·T. ;60577;USA;1941;1990;1990;1990;3;7;1;1;0;5;0;L60577;1941;1999;1999;x
亚德利 ;60578;USA;1942;1990;1990;1990;3;7;0;1;0;5;0;L60578;1942;1999;1999;x
奇德劳 ;60579;USA;1942;1944;1947;1990;2;8;65536;3;0;5;2;L60499;1942;1999;1999;x
哈奇森 ;60580;USA;1943;1990;1990;1990;3;5;1;1;0;5;0;L60580;1943;1999;1999;x
拉德福德 ;60581;USA;1949;1952;1954;1990;2;5;1024;2;0;5;1;M6256;1949;1999;1999;x
卡尼 ;60582;USA;1945;1953;1990;1990;2;5;0;2;0;5;1;M6265;1945;1999;1999;x
麦克唐纳 ;60583;USA;1946;1954;1960;1990;1;6;8192;3;0;5;1;M6268;1946;1999;1999;x
斯特鲁布尔 ;60584;USA;1946;1951;1990;1990;2;4;4096;2;0;5;1;L60584;1946;1999;1999;x
史密斯·A·E. ;60585;USA;1949;1990;1990;1990;3;3;2048;1;0;5;1;L60585;1949;1999;1999;x
