## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file contains strings used directly by the game engine and no modifications should be made to it by mods.;;;;;;;;;;X
##;To redefine a text string from this file, place it in mods.csv and do the change there. Note that redefined engine strings must match exactly the format used by original text or the game could behave abnormally.;;;;;;;;;;X
##;This file is loaded just before messages.csv and mods.csv text files and will replace any strings defined by previously loaded text files, but will trigger error on each replacement if extra debug logs are enabled (settings.cfg).;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
MISSION_NO_RETURN;Ð¶ÔØ²¿¶Óºó²»»á·µ»Ø»ùµØ¡£\n;;;;;;;;;;X
MISSION_ATT_CONVOYS;»á¹¥»÷µÐÈËÉÌ´¬\n;;;;;;;;;;X
MISSION_MIN_STR;µ±±øÁ¦µÍÓÚ %d Ê±Í£Ö¹ ;;;;;;;;;;X
MISSION_MIN_ORG;µ±×éÖ¯¶ÈµÍÓÚ %d Ê±Í£Ö¹ ;;;;;;;;;;X
MISSION_THRESHOLD;±øÁ¦/×éÖ¯¶È ³·ÍËãÐÖµ: ;;;;;;;;;;X
MISSION_PERC_PD;Èç¹û¾ü¶ÓÖÐÈÎºÎÒ»Ö§²¿¶ÓµÄ±øÁ¦»ò×éÖ¯¶ÈµÍÓÚ %.1f%%Ê±½«³·ÍËµ½ %s \n;;;;;;;;;;X
MISSION_PERC_2;ÔÚ±øÁ¦´óÓÚ %.1f\%% £¬×éÖ¯¶È¸ßÓÚ %.1f\%% Ê±Ö´ÐÐ¡£ ;;;;;;;;;;X
MISSION_RESET_BUTTON_TEXT;ÖØÖÃ ;;;;;;;;;;X
MISSION_RESET_BUTTON_TOOLTIP;ÖØÖÃÉèÖÃÎªÈÎÎñÄ¬ÈÏ¡£ ;;;;;;;;;;X
INFINITE_MISSION_TIME_TEXT;ÎÞÏÞÈÎÎñÊ±¼ä ;;;;;;;;;;X
INFINITE_MISSION_TIME_TOOLTIP;Ö´ÐÐ¸ÃÈÎÎñ100Äê ;;;;;;;;;;X
AUTO_RETURN_TO_BASE_TEXT;×Ô¶¯·µ»Ø»ùµØ ;;;;;;;;;;X
AUTO_RETURN_TO_BASE_TOOLTIP;Ð¶ÔØ²¿¶Óºó·µ»Ø»ùµØ ;;;;;;;;;;X
ATTACK_CONVOYS_TEXT;¹¥»÷µÐÈËÉÌ´¬ ;;;;;;;;;;X
ATTACK_CONVOYS_TOOLTIP;Í¬Ê±À¹½ØºÍ¹¥»÷µÐÈËµÄÉÌ´¬ ;;;;;;;;;;X
SYNC_ARRIVAL2_TEXT;Í¬Ê±µÖ´ï (Ê±¼ä x %.2f) ;;;;;;;;;;X
TARGET_PROVINCE_TEXT;Ê¡·Ý ;;;;;;;;;;X
TARGET_AREA_TEXT;µØÇø ;;;;;;;;;;X
TARGET_REGION_TEXT;µØÓò ;;;;;;;;;;X
##;;;;;;;;;;;X
BUTTON_REGION;µØÓòµØÍ¼Ä£Ê½ ;;;;;;;;;;X
BUTTON_AREA;µØÇøµØÍ¼Ä£Ê½ ;;;;;;;;;;X
AUTOPROMOT;×Ô¶¯½úÉý½«Áì ;;;;;;;;;;X
AUTOASSIGN;×Ô¶¯·ÖÅä½«Áì ;;;;;;;;;;X
DEPLOY_TITLE;²¿ÊðÕâ¸öµ¥Î» ;;;;;;;;;;X
DEPLOY_TARGETS;Ñ¡ÔñµØÍ¼ÉÏµÄÒ»¸öµ¥Î»»òÕßÊ¡·Ý¡£ ;;;;;;;;;;X
DEPLOY_TO_PROV;Ñ¡ÔñµØÍ¼ÉÏµÄÒ»¸öÊ¡·Ý¡£ ;;;;;;;;;;X
DEPLOY_TO;²¼ÖÃ %sÓÚ: ;;;;;;;;;;X
##;;;;;;;;;;;X
NOSUNK_IRO;ÕâËÒ½¢´¬»¹Ã»ÓÐ»÷³ÁÈÎºÎ´¬Ö»¡£ ;;;;;;;;;;X
VIEWSUNK_IRO;µã»÷À´¹Û¿´ÕâËÒ½¢´¬»÷³ÁµÄ´¬Ö»¡£ ;;;;;;;;;;X
SHIPS_SUNK_BY;¸Ãµ¥Î»»÷³Á¼ÇÂ¼¡£ ;;;;;;;;;;X
FORCEPOOL_TITLE;¿ÉÒÔ²¿ÊðµÄµ¥Î»: ;;;;;;;;;;X
##;;;;;;;;;;;X
BUTTON_ZOOM_OUT_IRO;ËõÐ¡(-) ;;;;;;;;;;X
BUTTON_ZOOM_OUT_DRO;ÕâÈÃÄãÍ¬Ê±¿ÉÒÔ¿´µ½¸ü´ó·¶Î§µÄµØÍ¼¡£ ;;;;;;;;;;X
BUTTON_ZOOM_IN_IRO;·Å´ó(+) ;;;;;;;;;;X
BUTTON_ZOOM_IN_DRO;ÕâÈÃÄã¿ÉÒÔ¿´µ½µØÍ¼ÉÏ¸ü¶àµÄÏ¸½Ú¡£ ;;;;;;;;;;X
PSL_OWNED;Õâ¸öÊ¡·ÝÊôÓÚÎÒÃÇ¡£ ;;;;;;;;;;X
PSL_CONTROLLED;Õâ¸öÊ¡·ÝÏÖÔÚ±»ÎÒÃÇÕ¼Áì¡£ ;;;;;;;;;;X
PSL_NODIVS;Ê¦µÄÊýÁ¿¡£ ;;;;;;;;;;X
PSL_IC;¹¤ÒµÉú²úÄÜÁ¦¡£ ;;;;;;;;;;X
PSL_COMBAT;ÔÚÕâ¸öÊ¡·ÝÏÖÔÚ½øÐÐ×ÅÕ½¶·¡£ ;;;;;;;;;;X
ATTACH_IRO;µã»÷°Ñ¼ÓÇ¿ÂÃÅäÊôÓÚ¸Ã²¿¶Ó¡£ ;;;;;;;;;;X
DETACH_IRO;µã»÷°Ñ¼ÓÇ¿ÂÃ·ÖÀë³ö¸Ã²¿¶Ó¡£;;;;;;;;;;X
UIWSL_COMBAT;Õ½¶·ÖÐ ;;;;;;;;;;X
UIWSL_STR;×Ü±øÁ¦%.f¡£ ;;;;;;;;;;X
UIWSL_ORG;Æ½¾ù×éÖ¯¶È: %.f;;;;;;;;;;X
AUTORESCO;×Ô¶¯£­´´½¨£¯È¡Ïû×ÊÔ´»¤º½ÔËÊä ;;;;;;;;;;X
AUTOMAICO;×Ô¶¯£­Î¬³ÖÔËÊä£¯»¤ÎÀ»¤º½ ;;;;;;;;;;X
AUTOSUPCO;×Ô¶¯£­´´½¨£¯È¡Ïû²¹¸ø»¤º½ÔËÊä ;;;;;;;;;;X
##;;;;;;;;;;;X
RULES_TEC_DISABLED_IRO;ÔÚ¸Ã¾çÇéÖÐÈ¡ÏûÁË¼¼Êõ·¢Õ¹ÏµÍ³¡£ ;;;;;;;;;;X
RULES_TEC_DISABLED_DRO;ÕâÒâÎ¶×Å²»ÄÜÑÐ¾¿¼¼Êõ¡£È»¶ø£¬Äã»òÐí¿É ÒÔ´ÓÌØ¶¨ÊÂ¼þÖÐµÃµ½ÐÂ¼¼Êõ¡£ ;;;;;;;;;;X
RULES_PRO_DISABLED_IRO;ÔÚ¸Ã¾çÇéÖÐÈ¡ÏûÁËÉú²úÏµÍ³¡£ ;;;;;;;;;;X
RULES_PRO_DISABLED_DRO;ÕâÒâÎ¶×Å²»ÄÜÉú²úµ¥Î»»òÕß½¨ÉèÉèÊ©¡£È» ¶ø£¬Äã»òÐí¿ÉÒÔ´ÓÌØ¶¨ÊÂ¼þÖÐµÃµ½ÔöÔ®ºÍ ²¹¸ø¡£ ;;;;;;;;;;X
RULES_DIP_DISABLED_IRO;ÔÚ¸Ã¾çÇéÖÐÈ¡ÏûÁËÍâ½»ÏµÍ³¡£ ;;;;;;;;;;X
RULES_DIP_DISABLED_DRO;ÕâÒâÎ¶×Å²»ÄÜÔÚÕâ¸ö³åÍ»·¶Î§ÄÚ½øÐÐÍâ½» »î¶¯¡£ ;;;;;;;;;;X
##;;;;;;;;;;;X
BUTTON_DIPMODE;Íâ½»µØÍ¼Ä£Ê½ ;;;;;;;;;;X
TA_EFF_EST;¹À¼ÆÐ§ÂÊ:%.2f\%%\n;;;;;;;;;;X
CONVOY_THROUGH;Õâ¸ö»¤º½¶ÓÍ¨¹ý: ;;;;;;;;;;X
CONVOY_FROM_TO;½¨Á¢´Ó %sµ½ %sµÄ»¤º½ÔËÊä¡£ ;;;;;;;;;;X
SEL_CONVOY_FR;Ñ¡Ôñ»¤º½ÔËÊäµÄÆðÊ¼¸Û¿Ú ;;;;;;;;;;X
SEL_CONVOY_TO;Ñ¡Ôñ»¤º½ÔËÊäµÄÄ¿µÄµØ¸Û¿Ú ;;;;;;;;;;X
TECHOVERVIEW;×ÝÀÀ ;;;;;;;;;;X
YESTECH;ÊÇ ;;;;;;;;;;X
NOTECH;·ñ ;;;;;;;;;;X
TOVV_MISSIONS;ÈÎÎñ: ;;;;;;;;;;X
TOVV_COMEVE;×÷Õ½ÐÐ¶¯: ;;;;;;;;;;X
RCDM_BUILD_INDUSTRY;½¨Éè¹¤Òµ ;;;;;;;;;;X
RCDM_BUILD_COASTAL;½¨Éèº£°¶ÒªÈû ;;;;;;;;;;X
RCDM_BUILD_LAND;½¨ÉèÂ½µØÒªÈû ;;;;;;;;;;X
RCDM_BUILD_AA;½¨Ôì·À¿ÕÕóµØ ;;;;;;;;;;X
RCDM_BUILD_INFRA;¸ÄÉÆ»ù´¡ÉèÊ© ;;;;;;;;;;X
RCDM_BUILD_AIR_BASE;½¨Ôì¿Õ¾ü»ùµØ ;;;;;;;;;;X
RCDM_BUILD_NAVAL_BASE;½¨Ôìº£¾ü»ùµØ ;;;;;;;;;;X
RCDM_BUILD_RADAR_STATION;½¨ÔìÀ×´ïÕ¾ ;;;;;;;;;;X
RCDM_BUILD_NUCLEAR_REACTOR;½¨Á¢ºË·´Ó¦¶Ñ ;;;;;;;;;;X
RCDM_BUILD_ROCKET_TEST;½¨Éè»ð¼ýÊÔÑéÉèÊ© ;;;;;;;;;;X
TOVV_POSITIONING;º£¾üÕóÎ» ;;;;;;;;;;X
TOVV_DIGIN;Â½¾ü¿ÉÒÔÍÚ¾ò¹¤ÊÂ ;;;;;;;;;;X
TOVV_MISNUKE;µ¼µ¯¿ÉÄÜ¿ÉÒÔÐ¯´øºËµ¯Í·: ;;;;;;;;;;X
TOVV_AAEFF;µØÇø·À¿ÕÐ§ÂÊ ;;;;;;;;;;X
TOVV_MISCMIL;¾üÊÂÔÓÏî ;;;;;;;;;;X
TOVV_ATTR;ËðºÄÐÞÕý ;;;;;;;;;;X
TOVV_PROD;Éú²ú£¦²¹¸ø ;;;;;;;;;;X
TOVV_TCMOD;TCÐÞÕý ;;;;;;;;;;X
TOVV_TCOMOD;TCÕ¼ÁìºÄ·Ñ ;;;;;;;;;;X
TOVV_TSE;²¹¸ø¾àÀëÐÞÕý ;;;;;;;;;;X
TOVV_REPAIR;Î¬ÐÞÐÞÕý ;;;;;;;;;;X
TOVV_ETOCOAL;ÄÜÔ´×ª»¯ÎªÊ¯ÓÍµÄÐ§ÂÊ ;;;;;;;;;;X
TOVV_PRODEFF;Éú²úÐ§ÂÊ ;;;;;;;;;;X
TOVV_SPRODEFF;²¹¸øÉú²úÐ§ÂÊ ;;;;;;;;;;X
TOVV_INTEL;Çé±¨£¦ÑÐ¾¿ ;;;;;;;;;;X
TOVV_FRINT;»ñÈ¡µÐÈËÇé±¨¼¸ÂÊ ;;;;;;;;;;X
TOVV_ENINT;±»µÐ·½»ñÈ¡Çé±¨¼¸ÂÊ ;;;;;;;;;;X
TOVV_RADAR;À×´ïÐ§ÂÊ ;;;;;;;;;;X
TOVV_RESMOD;ÑÐ¾¿ËÙ¶È ;;;;;;;;;;X
##;;;;;;;;;;;X
RCDM_DIPLO;´ò¿ªÍâ½»Ò³Ãæ ;;;;;;;;;;X
RCDM_COUNTERS;Ê¹ÓÃ¾üÊÂ·ûºÅ ;;;;;;;;;;X
RCDM_SPRITES;Ê¹ÓÃ¾üÊÂÄ£ÐÍ ;;;;;;;;;;X
##;;;;;;;;;;;X
BATTLE_ORIGIN;´Ó %s¹¥»÷¡£\n;;;;;;;;;;X
BELILIGINFO;ºÃÕ½ÐÔ:%.0f ;;;;;;;;;;X
MISSION_DEFEND;·ÀÓù ;;;;;;;;;;X
RCDM_SELECTARMY;Ñ¡Ôñ²¿¶Ó ;;;;;;;;;;X
RCDM_SELECTNAVY;Ñ¡Ôñ½¢¶Ó ;;;;;;;;;;X
RCDM_SELECTAIR;Ñ¡Ôñ¿Õ¾ü ;;;;;;;;;;X
CHAT_ALL;È«²¿ ;;;;;;;;;;X
CHAT_NONE;Ã»ÓÐ ;;;;;;;;;;X
CHAT_ALLIES;ÃËÓÑ ;;;;;;;;;;X
CHAT_ENEMY;µÐÈË ;;;;;;;;;;X
CHAT_NEIGHBOR;ÁÚ¹úºÏ×÷ ;;;;;;;;;;X
UNITISLOCKED;Õâ¸öµ¥Î»ÒÑ¾­±»Ëø¶¨£¬Ö»ÓÐ½âËøÊÂ¼þ·¢Éú ºóËü²ÅÄÜÖØÐÂÒÆ¶¯¡£ ;;;;;;;;;;X
TOVV_UNITS;¸üÏÈ½øµÄµ¥Î»ÐÍºÅ ;;;;;;;;;;X
TOVV_UNITSB;¸üÏÈ½øµÄ¼ÓÇ¿ÂÃÐÍºÅ ;;;;;;;;;;X
CLICK_FOR_NEW_TEAM;µã»÷ÕâÀïÎ¯ÈÎÑÐ·¢¶ÓÎé ;;;;;;;;;;X
CANCELPROJ_IRO;È¡Ïû½«ÒâÎ¶×Å·ÅÆúÕýÔÚ½øÐÐµÄÑÐ¾¿¡£ ;;;;;;;;;;X
TWIN_IRO_6;ÄãÒÑ¾­½øÐÐÁËÁíÒ»·½ÃæµÄÑÐ¾¿£¬ËùÒÔÎÞ·¨ ÑÐ¾¿ÕâÏî¼¼Êõ¡£ ;;;;;;;;;;X
TWIN_IRO_0;µã»÷·ÖÅäÑ¡ÔñµÄ¿Æ¼¼×éÀ´ÑÐ¾¿ÕâÏî¼¼Êõ¡£ ;;;;;;;;;;X
TWIN_IRO_1;ÎÒÃÇÒÑ¾­ÑÐ¾¿ÁËÕâÏî¼¼Êõ¡£ ;;;;;;;;;;X
TWIN_IRO_4;ÎÒÃÇ»¹Ã»ÓÐÑÐ¾¿ÕâÏî¼¼ÊõµÄÇ°Ìá¡£ ;;;;;;;;;;X
TWIN_IRO_5;ÎÒÃÇÏÖÔÚÕýÔÚÑÐ¾¿ÕâÏî¼¼Êõ¡£ ;;;;;;;;;;X
OVERVIEWBUTTON_IRO;´Ë´°¿Ú½«Ìá¹©¿Æ¼¼ÐÞÕýµÄÈ«Çò¼ò½é£¬²¢ÁÐ³öÄãËùÄÜ ½¨ÔìµÄµ¥Î»ÀàÐÍ£¬ÒÔ¼°ÄãµÄ¹ú¼ÒÔÚ¶àÖÖÈÎÎñºÍ¹¥»÷ ÖÐµÄµØÎ»¡£;;;;;;;;;;X
BUTTON_0040;ÁìÍÁµØÍ¼Ä£Ê½ ;;;;;;;;;;X
BUTTON_0039;ÕþÖÎµØÍ¼Ä£Ê½ ;;;;;;;;;;X
PRLI_NAME_IRO;°´×ÖÄ¸Ë³ÐòÅÅÁÐ¡£ ;;;;;;;;;;X
PRLI_UNIT_IRO;°´Ã¿¸öÊ¡µÄÊ¦µÄÊýÁ¿ÅÅÁÐ¡£ ;;;;;;;;;;X
PRLI_FACT_IRO;°´¹¤³§ÊýÁ¿ÅÅÁÐ¡£ ;;;;;;;;;;X
PRLI_COMB_IRO;°´Ê¡·Ý²ÎÕ½Çé¿öÅÅÁÐ¡£ ;;;;;;;;;;X
PRLI_RESO_IRO;°´Ê¡·Ý×ÊÔ´µÄ¸»Ô£Çé¿öÅÅÁÐ¡£ ;;;;;;;;;;X
ADJ_NORMAL;Óë%sµÄÁ¬½ÓÊÇÆÕÍ¨µÄ·½Ê½¡£ ;;;;;;;;;;X
ADJ_IMPASS;ÎÞ·¨µ½´ï%s´Ó%s¡£ ;;;;;;;;;;X
ADJ_CANAL;ÕâÊÇ´Ó%sµ½%sµÄÔËºÓ¡£ËüÁ÷¾­%s£¬µÐÈËµÄ ²¿¶ÓÔÚ´Ë´¦µÄÔË¶¯½«ÊÜµ½×è°­¡£ ;;;;;;;;;;X
ADJ_SEA;´Ó%sµ½%sµÄÏÁÕ­¿ªÀ«Ë®Ãæ¡£Èç¹ûÓÐµÐ·½½¢´¬ÔÚ%s£¬ ÄãµÄ²¿¶Ó½«²»ÄÜÍ¨¹ý´ËµØ¡£ ;;;;;;;;;;X
ADJ_RIVER;ÔÚ%sºÍ%s´æÔÚ×ÅºÓÁ÷£¬ÄÑÒÔ¿çÔ½£¬ ²¢½«ÓÐÀûÓÚ¶Ô°¶µÄ·ÀÓù¡£ ;;;;;;;;;;X
HRPOV_OWNER_IRO;ÊôÓÚ%s¡£ ;;;;;;;;;;X
HRPOV_CONTROLLER_IRO;µ±Ç°±»%sÕ¼Áì¡£ ;;;;;;;;;;X
BUTTON_VPMODE;Ê¤ÀûµãµØÍ¼Ä£Ê½ ;;;;;;;;;;X
BUTTON_0050;µã»÷¿ÉÒÔÔÝÍ£ÓÎÏ·¡£ÔÚÔÝÍ£Ê±¼äÄÚÄãÈÔÈ»¿ÉÒÔÏÂÃü Áî£¬¶øÊ±¼ä²»»á¸Ä±ä¡£ ;;;;;;;;;;X
UIW_MERGE_IRO;µã»÷½«°ÑÑ¡¶¨µÄµ¥Î»ºÏ²¢³ÉÒ»¸öµ¥Î»¡£ ;;;;;;;;;;X
UIW_REORG_IRO;µã»÷¿ÉÖØ×éÕâÁ½¸öÑ¡¶¨µ¥Î»£¬ÔÚÁ½ÕßÖ®¼ä½»»»²¿¶Ó»ò´¬Ö»¡£ ;;;;;;;;;;X
UIW_MERGE_DIS_IRO;ÄãÖ»ÄÜºÏ²¢Í¬´¦Ò»Ê¡ÇÒ²»´¦ÓÚ×÷Õ½×´Ì¬ÏÂµÄ²¿¶Ó¡£Èç¹û½¢¶ÓÖÐÓÐ´¬Ö»×°ÔØÁË²¿¶Ó£¬ÄÇÃ´Æä½«ÎÞ·¨±»ºÏ²¢¡£ ;;;;;;;;;;X
UIW_REORG_DIS_IRO;ÄãÖ»ÄÜÖØ×éÁ½Ö§Í¬´¦Ò»Ê¡ÇÒ¶¼²»´¦ÓÚ×÷Õ½×´Ì¬ÏÂµÄÑ¡¶¨µÄ²¿¶Ó¡£Èç¹û½¢¶ÓÖÐÓÐ´¬Ö»×°ÔØÁË²¿¶Ó£¬ÄÇÃ´Æä½«ÎÞ·¨±»ÖØ×é¡£;;;;;;;;;;X
UIW_RETURNFORCE;µã»÷½«°ÑÕâÖ§²¿¶Ó¹é»¹¸ø½è³ö·½¡£ ;;;;;;;;;;X
SHIPUNLOADTROOPS;µã»÷¿ÉÒÔÐ¶ÔØµ±Ç°´¬Ö»ÖÐ×°ÔØµÄ²¿¶Ó¡£ ;;;;;;;;;;X
TO_CONVOY_ESC_IRO;×ª»» %s Îª %d »¤º½½¢¡£ ;;;;;;;;;;X
TO_CONVOY_TRA_IRO;×ª»» %s Îª %d ÉÌ´¬¡£ ;;;;;;;;;;X
TO_CONVOY_CONFIRM;ÄãÕæµÄÏëÓÀ¾Ã°ÑÑ¡È¡µÄµ¥Î»×ª»»ÎªÖ´ÐÐÉÌ´¬ÈÎÎñÂð£¿ ;;;;;;;;;;X
EN_WRONG_PASSWORD;ÄãÊäÈëµÄÃÜÂë²»ÕýÈ·¡£ ;;;;;;;;;;X
C_CR_DIS_IRO;ÄãÒÑ¾­½«ËùÓÐ×ÊÔ´²úµØµÄ×ÊÔ´¶¼ÔË»Ø¹úÄÚ ÁË¡£ ;;;;;;;;;;X
C_CS_DIS_IRO;ËùÓÐÐèÒªÔË½ø×ÊÔ´µÄµØÇøÒÑ¾­µÃµ½ÁË×ÊÔ´ ;;;;;;;;;;X
CON_PORT_LIST;ÒÔÏÂµØÇøÊÇÓÉ´Ë¸Û¿Ú·þÎñµÄ: ;;;;;;;;;;X
PCIW_DEMAND_TRIBUTE;¼á³ÖÎÒÃÇµÄÒªÇó ;;;;;;;;;;X
PCIW_NO_TRIBUTE;Ìá¹©ÎÞÌõ¼þÍ£»ð ;;;;;;;;;;X
PCIW_OFFER_TRIBUTE;ÆòºÍ ;;;;;;;;;;X
SUE_FOR_PEACE_TITLE;Í¬ %sºÍÌ¸ ;;;;;;;;;;X
WARSCORE;Õ½ÕùµÃ·Ö: ;;;;;;;;;;X
PCSELECTED;µ±Ç°Öµ ;;;;;;;;;;X
PO_DISAR;ËûÃÇ½«±»Ç¿ÆÈ½â³ýÎä×°£¬ÕâÐèÒª%dµÄÕ½Õù µÃ·Ö¡£ ;;;;;;;;;;X
PO_ACCES;ËûÃÇ½«ÔÊÐíÎÒÃÇµÄ¾ü¶Ó×ÔÓÉµØ´©ÐÐ£¬ÕâÐè Òª%dµÄÕ½ÕùµÃ·Ö ;;;;;;;;;;X
PO_MAKSA;ËûÃÇ½«³ÉÎªÎÒÃÇµÄ¿þÀÜ¹ú£¬ÕâÐèÒª%dµÄÕ½ ÕùµÃ·Ö ;;;;;;;;;;X
DIPROL_SUEING;ÄãÖ»ÄÜÒªÇóÕâÐ©£¬²»ÄÜÌá¹©¡£ ;;;;;;;;;;X
PRIMARYYEAR;ÀúÊ·Äê·Ý:%d ;;;;;;;;;;X
BLUEPRINTS;ÊÇ·ñÓÐÀ¶Í¼: %s ;;;;;;;;;;X
NO_END_POSSIBLE;´ËÕ½ÒÛÈ±ÉÙÊ¤ÀûÊÂ¼þ¡£(Çë±¨¸æÕâ¸öBUG) ;;;;;;;;;;X
NO_TRIGGERS_IN_GAME;È±ÉÙ×÷Õ½Ä¿±ê£¡£¡(Çë±¨¸æÕâ¸öBUG) ;;;;;;;;;;X
ATTR_CLIMATE;Æøºò:%+.2f\%%\n;;;;;;;;;;X
ATTR_JUNGLE;´ÔÁÖ:%+.2f\%%\n;;;;;;;;;;X
ATTR_WINTER_L;¶¬¼¾×¨¼Ò:%+.2f\%%(Áìµ¼¼¼ÄÜ)\n;;;;;;;;;;X
ATTR_WINTER;ÑÏº®:%+.2f\%%\n;;;;;;;;;;X
ATTR_LOGIST;ºóÇÚ´óÊ¦:/%d\n;;;;;;;;;;X
ATTR_FRIEND;ÓÑ·½ÕóµØ:/%d\n;;;;;;;;;;X
ATTR_FUEL;È±·¦È¼ÁÏ:/%d\n;;;;;;;;;;X
ATTR_TECH;¿Æ¼¼¼Ó³É:/%.2f\n;;;;;;;;;;X
ATTR_MOD;×÷Õ½Ð§ÂÊ:*%.2f\n;;;;;;;;;;X
