# STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
##;;;;;;;;;;;X
# Countries!;;;;;;;;;;;X
##;;;;;;;;;;;X
## Generic strings;;;;;;;;;;;X
##;;;;;;;;;;;X
HUN_EMP_NAME;奥匈帝国 ;;;;;;;;;X
AREA_NORTHWEST_PACIFIC_BASIN;西北太平洋海盆 ;;;;;;;;;;X
AREA_NORWEGIAN_SEA;挪威海 ;;;;;;;;;;X
AREA_PERNANBUCO_PLAIN;伯南布哥海原 ;;;;;;;;;;X
AREA_PERSIAN_GULF;波斯湾 ;;;;;;;;;;X
AREA_PHILIPPINE_TRENCH;菲律宾海沟 ;;;;;;;;;;X
AREA_PORTUGESE_COAST;葡萄牙海岸 ;;;;;;;;;;X
AREA_RED_SEA;红海 ;;;;;;;;;;X
AREA_RYUKYUS;琉球群岛 ;;;;;;;;;;X
AREA_SEA_OF_JAPAN;日本海 ;;;;;;;;;;X
AREA_SOLOMON_SEA;所罗门海 ;;;;;;;;;;X
AREA_SOUTH_ARABIAN_SEA;南阿拉伯海 ;;;;;;;;;;X
AREA_SOUTH_BISMARCK_SEA;俾斯麦海南部 ;;;;;;;;;;X
AREA_SOUTH_EAST_PACIFIC_OCEAN;东太平洋南部 ;;;;;;;;;;X
AREA_SOUTH_MOZAMBIQUE_CHANNEL;南莫桑比克海峡 ;;;;;;;;;;X
AREA_SOUTH_SEA_OF_OKHOTSK;南鄂霍次克海 ;;;;;;;;;;X
AREA_SOUTH_SOUTHEAST_PACIFIC_OCEAN;东南太平洋南部 ;;;;;;;;;;X
AREA_SOUTH_TASMAN_SEA;南塔斯曼海 ;;;;;;;;;;X
AREA_SOUTHEAST_COAST_OF_MADAGASCAR;马达加斯加东南海岸 ;;;;;;;;;;X
AREA_SOUTHEAST_INDIAN_OCEAN;印度洋东南部 ;;;;;;;;;;X
AREA_SOUTHEAST_NORTHSEA;北海东南部 ;;;;;;;;;;X
AREA_SOUTHEAST_PACIFIC_BASIN;东南太平洋海盆 ;;;;;;;;;;X
AREA_SOUTHERN_BALTIC;南波罗的海 ;;;;;;;;;;X
AREA_SOUTHWEST_INDIAN_OCEAN;印度洋西南部 ;;;;;;;;;;X
AREA_SOUTHWEST_PACIFIC_BASIN;西南太平洋海盆 ;;;;;;;;;;X
AREA_SPRATLY_SEA;南沙群岛 ;;;;;;;;;;X
AREA_SULU_SEA;苏禄海 ;;;;;;;;;;X
AREA_TAIWAN_STRAIT;台湾海峡 ;;;;;;;;;;X
AREA_TIMOR_SEA;帝汶海 ;;;;;;;;;;X
AREA_TYRRHENIAN_SEA;第勒尼安海 ;;;;;;;;;;X
AREA_WEST_BAY_OF_BENGAL;西孟加拉海湾 ;;;;;;;;;;X
AREA_WEST_BERING_SEA;西白令海 ;;;;;;;;;;X
AREA_WEST_COAST_OF_AUSTRALIA;澳大利亚西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_CENTRAL_AMERICA;中美洲西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_CHILE;智利西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_MEXICO;墨西哥西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_PERU;秘鲁西海岸 ;;;;;;;;;;X
AREA_WEST_COAST_OF_THE_UNITED_STATES;美国西海岸 ;;;;;;;;;;X
AREA_WEST_CORAL_SEA;西珊瑚海 ;;;;;;;;;;X
AREA_WEST_GREAT_AUSTRALIAN_BIGHT;大澳大利亚湾西部 ;;;;;;;;;;X
AREA_WEST_GULF_OF_MEXICO;墨西哥湾西部 ;;;;;;;;;;X
AREA_WEST_NORTHSEA;北海西部 ;;;;;;;;;;X
AREA_WEST_SEA_OF_OKHOTSK;西鄂霍次克海 ;;;;;;;;;;X
AREA_WESTERN_APPROACHES;西航道 ;;;;;;;;;;X
AREA_WESTERN_SOLOMONS;西所罗门海 ;;;;;;;;;;X
AREA_WINDWARD_ISLANDS;向风群岛 ;;;;;;;;;;X
AREA_YELLOW_SEA;黄海 ;;;;;;;;;;X
AREA_YUCATAN_STRAIT;尤卡坦海峡 ;;;;;;;;;;X
CANADA_MARITIMES;加拿大滨海 ;;;;;;;;;;X
CENTRAL_MID_ATLANTIC_RIDGE;中大西洋海岭 ;;;;;;;;;;X
GRAND_BANKS;大岸滩 ;;;;;;;;;;X
GUIANA_BASIN;圭亚那海盆 ;;;;;;;;;;X
NORTHERN_SEA_OF_LABRADOR;北拉布拉多海 ;;;;;;;;;;X
SOUTH_CENTRAL_MID_ATLANTIC_RIDGE;中南中大西洋海岭 ;;;;;;;;;;X
SOUTHERN_SEA_OF_LABRADOR;南拉布拉多海 ;;;;;;;;;;X
THE_SEAMOUNTS;海山 ;;;;;;;;;;X
US_MARITIMES;美国滨海 ;;;;;;;;;;X
#;;;;;;;;;;;x
AREA_RYUKYULAND;宁夏 ;;;;;;;;;;X
AREA_NORTH_BISMARCK_ARCHIPELAGO;北俾斯麦群岛 ;;;;;;;;;;X
AREA_NORTH_NEW_HEBRIDES;北新赫布里底群岛 ;;;;;;;;;;X
AREA_SOUTH_NEW_HEBRIDES;南新赫布里底群岛 ;;;;;;;;;;X
AREA_CENTRAL_SOLOMONS;中所罗门群岛 ;;;;;;;;;;X
AREA_WEST_ALEUTIANS;西阿留申群岛 ;;;;;;;;;;X
AREA_CEYLON;锡兰 ;;;;;;;;;;X
AREA_HOKKAIDO;北海道 ;;;;;;;;;;X
AREA_NORTH_BURMA;北缅甸 ;;;;;;;;;;X
AREA_EAST_BENGAL;东孟加拉 ;;;;;;;;;;X
AREA_KRA_PENINSULA;克拉半岛 ;;;;;;;;;;X
AREA_TRIPOLI;的黎波里 ;;;;;;;;;;X
AREA_GREENLAND;格陵兰 ;;;;;;;;;;x
#;;;;;;;;;;;x
REG_-;-;;;;;;;;;;X
REG_LAKE;湖泊 ;;;;;;;;;;X
REGION_AFGHANISTAN;阿富汗 ;;;;;;;;;;X
REGION_ALASKA;阿拉斯加 ;;;;;;;;;;X
REGION_ALGERIA;阿尔及利亚 ;;;;;;;;;;X
REGION_AMAZONAS;亚马孙 ;;;;;;;;;;X
REGION_AMERICAN_PACIFIC;美洲太平洋 ;;;;;;;;;;X
REGION_ANATOLIA;安纳托利亚 ;;;;;;;;;;X
REGION_ANDES;安第斯 ;;;;;;;;;;X
REGION_ASIAN_PACIFIC;亚洲-太平洋 ;;;;;;;;;;X
REGION_AUSTRALIA;澳大利亚 ;;;;;;;;;;X
REGION_AUSTRIA;奥地利 ;;;;;;;;;;X
REGION_BALKAN;巴尔干 ;;;;;;;;;;X
REGION_BALTIC_STATES;波罗的海诸国 ;;;;;;;;;;X
REGION_BELARUS;白俄罗斯 ;;;;;;;;;;X
REGION_BENELUX;尼德兰 ;;;;;;;;;;X
REGION_BISMARCK_ARCHIPELAGO;俾斯麦群岛 ;;;;;;;;;;X
REGION_BRAZIL;巴西 ;;;;;;;;;;X
REGION_BRAZILIAN_HIGHLANDS;巴西高地 ;;;;;;;;;;X
REGION_CANADA;中加拿大 ;;;;;;;;;;X
REGION_CARIBBEAN;加勒比海 ;;;;;;;;;;X
REGION_CENTRAL_AFRICA;中非 ;;;;;;;;;;X
REGION_CENTRAL_AMERICA;中美洲 ;;;;;;;;;;X
REGION_CENTRAL_ASIA;中亚 ;;;;;;;;;;X
REGION_CHINA;中国 ;;;;;;;;;;X
REGION_CZECHOSLOVAKIA;捷克斯洛伐克 ;;;;;;;;;;X
REGION_DENMARK;丹麦 ;;;;;;;;;;X
REGION_DIEGO_GARCIA_ISLAND;迪戈加西亚岛 ;;;;;;;;;;X
REGION_EAST_AFRICA;东非 ;;;;;;;;;;X
REGION_EASTERN_CANADA;加拿大东部 ;;;;;;;;;;X
REGION_EGYPT;埃及 ;;;;;;;;;;X
REGION_ENGLAND;英格兰 ;;;;;;;;;;X
REGION_ETHIOPIA;埃塞俄比亚 ;;;;;;;;;;X
REGION_FAR_EAST_SIBERIA;北方永久冻土带 ;;;;;;;;;;X
REGION_FINLAND;芬兰 ;;;;;;;;;;X
REGION_FRANCE;法兰西 ;;;;;;;;;;X
REGION_GERMANY;德国 ;;;;;;;;;;X
REGION_GRAN_CHACO;大查科 ;;;;;;;;;;X
REGION_GRAND_COLOMBIA;大哥伦比亚 ;;;;;;;;;;X
REGION_GREENLAND;格陵兰 ;;;;;;;;;;X
REGION_HORN_OF_AFRICA;非洲合恩角 ;;;;;;;;;;X
REGION_HUNGARY;匈牙利 ;;;;;;;;;;X
REGION_ICELAND;冰岛 ;;;;;;;;;;X
REGION_INDIA;南亚次大陆 ;;;;;;;;;;X
REGION_INDOCHINE;印度支那 ;;;;;;;;;;X
REGION_INDONESIA;印度尼西亚 ;;;;;;;;;;X
REGION_IRELAND;爱尔兰 ;;;;;;;;;;X
REGION_IRKUTSK;伊尔库茨克 ;;;;;;;;;;X
REGION_ITALY;意大利 ;;;;;;;;;;X
REGION_JAPAN;日本 ;;;;;;;;;;X
REGION_KAUKASUS;高加索 ;;;;;;;;;;X
REGION_KAZAKSTAN;哈萨克 ;;;;;;;;;;X
REGION_KAZAN;喀山 ;;;;;;;;;;X
REGION_KOREA;朝鲜半岛 ;;;;;;;;;;X
REGION_KRASNOYARSK_;克拉斯诺亚尔斯克 ;;;;;;;;;;X
REGION_LIBYA;利比亚 ;;;;;;;;;;X
REGION_MADAGASCAR;马达加斯加 ;;;;;;;;;;X
REGION_MAGADAN;马加丹 ;;;;;;;;;;X
REGION_MEXICO;墨西哥 ;;;;;;;;;;X
REGION_MIDDLE_EAST;中东 ;;;;;;;;;;X
REGION_MIDWEST_US;美国中西部 ;;;;;;;;;;X
REGION_MOROCCO;摩洛哥 ;;;;;;;;;;X
REGION_NEW_GUINEA;新几内亚 ;;;;;;;;;;X
REGION_NORTH_SOLOMON_ISLANDS;所罗门 ;;;;;;;;;;X
REGION_NORTHERN_CANADA;加拿大北部 ;;;;;;;;;;X
REGION_NORTHEAST_US_;美国东北部 ;;;;;;;;;;X
REGION_NORTHERN_PERMAFROST;远东-西伯利亚 ;;;;;;;;;;X
REGION_NORTHWEST_US;美国西北部 ;;;;;;;;;;X
REGION_NORWAY;挪威 ;;;;;;;;;;X
REGION_NOVOSIBIRSK;新西伯利亚 ;;;;;;;;;;X
REGION_PATAGONIA;巴塔哥尼亚 ;;;;;;;;;;X
REGION_PERSIA;波斯 ;;;;;;;;;;X
REGION_PHILIPPINES;菲律宾 ;;;;;;;;;;X
REGION_POLAND;波兰 ;;;;;;;;;;X
REGION_PORTUGAL;南斯拉夫 ;;;;;;;;;;X
REGION_RIO_DE_LA_PLATA;拉普拉塔 ;;;;;;;;;;X
REGION_ROMANIA;罗马尼亚 ;;;;;;;;;;X
REGION_RUSSIA;俄罗斯 ;;;;;;;;;;X
REGION_SAHARA;撒哈拉 ;;;;;;;;;;X
REGION_SCOTLAND;苏格兰 ;;;;;;;;;;X
REGION_SOUTH_AFRICA;南非 ;;;;;;;;;;X
REGION_SOUTH_SOLOMON_ISLANDS;新赫布里底群岛 ;;;;;;;;;;X
REGION_SOUTHCENTRAL_US;美国中南部 ;;;;;;;;;;X
REGION_SOUTHEAST_US;美国东南部 ;;;;;;;;;;X
REGION_SOUTHWEST_AFRICA;西南非洲 ;;;;;;;;;;X
REGION_SOUTHWEST_US;美国西南部 ;;;;;;;;;;X
REGION_SPAIN;西班牙 ;;;;;;;;;;X
REGION_SUDAN;苏丹 ;;;;;;;;;;X
REGION_SWEDEN;瑞典 ;;;;;;;;;;X
REGION_SWITZERLAND;瑞士 ;;;;;;;;;;X
REGION_TOMSK;托木斯克 ;;;;;;;;;;X
REGION_TUNISIA;突尼斯 ;;;;;;;;;;X
REGION_UKRAINE;乌克兰 ;;;;;;;;;;X
REGION_URALS;乌拉尔 ;;;;;;;;;;X
REGION_WEST_AFRICA;西非 ;;;;;;;;;;X
REGION_WESTERN_CANADA;加拿大西部 ;;;;;;;;;;X
REGION_WHITE_SEA_TUNDRA;白海冻土地带 ;;;;;;;;;;X
#;;;;;;;;;;;x
SEAREGION_ARABIAN_SEA;阿拉伯海 ;;;;;;;;;;X
SEAREGION_BALTIC_SEA;波罗的海 ;;;;;;;;;;X
SEAREGION_BAY_OF_BENGAL;孟加拉湾 ;;;;;;;;;;X
SEAREGION_BERING_SEA;白令海 ;;;;;;;;;;X
SEAREGION_BISMARCK_SEA;俾斯麦海 ;;;;;;;;;;X
SEAREGION_BLACK_SEA;黑海 ;;;;;;;;;;X
SEAREGION_BRAZILIAN_COAST;巴西海岸 ;;;;;;;;;;X
SEAREGION_CANADIAN_ARCTIC;加拿大北极圈 ;;;;;;;;;;X
SEAREGION_CAPE_OF_GOOD_HOPE;好望角 ;;;;;;;;;;X
SEAREGION_CARRIBEAN;加勒比海 ;;;;;;;;;;X
SEAREGION_CELTIC_SEA;凯尔特海 ;;;;;;;;;;X
SEAREGION_CENTRAL_MEDITERRANEAN;中地中海 ;;;;;;;;;;X
SEAREGION_CENTRAL_MID_ATLANTIC_RIDGE;中中大西洋海岭 ;;;;;;;;;;X
SEAREGION_CENTRAL_PACIFIC_OCEAN;中太平洋 ;;;;;;;;;;X
SEAREGION_COAST_OF_MADAGASCAR;马达加斯加海岸 ;;;;;;;;;;X
SEAREGION_CORAL_SEA;珊瑚海 ;;;;;;;;;;X
SEAREGION_EAST_CHINA_SEA;东海 ;;;;;;;;;;X
SEAREGION_EAST_INDIAN_OCEAN;东印度洋 ;;;;;;;;;;X
SEAREGION_EAST_PACIFIC_OCEAN;东太平洋 ;;;;;;;;;;X
SEAREGION_EASTERN_ATLANTIC;东大西洋 ;;;;;;;;;;X
SEAREGION_EASTERN_MEDITERRANEAN;东地中海 ;;;;;;;;;;X
SEAREGION_EASTERN_SEABOARD;东部海岸 ;;;;;;;;;;X
SEAREGION_GRAND_BANKS_SHELF;大浅滩陆床 ;;;;;;;;;;X
SEAREGION_GREAT_AUSTRALIAN_BIGHT;大澳大利亚湾 ;;;;;;;;;;X
SEAREGION_HOME_ISLANDS;霍姆岛 ;;;;;;;;;;X
SEAREGION_IBERIAN_WEST_COAST;伊比利亚西海岸 ;;;;;;;;;;X
SEAREGION_ICE_SEA;北冰洋 ;;;;;;;;;;X
SEAREGION_JAVA_SEA;爪哇海 ;;;;;;;;;;X
SEAREGION_MEXICAN_GULF;墨西哥湾 ;;;;;;;;;;X
SEAREGION_MOLUCCAS;摩鹿加海 ;;;;;;;;;;X
SEAREGION_MOZAMBIQUE_CHANNEL;莫桑比克海峡 ;;;;;;;;;;X
SEAREGION_NORTH_ATLANTIC;北大西洋 ;;;;;;;;;;X
SEAREGION_NORTH_PACIFIC_OCEAN;北太平洋 ;;;;;;;;;;X
SEAREGION_NORTH_SEA;北海 ;;;;;;;;;;X
SEAREGION_NORTHEAST_ATLANTIC;东北大西洋 ;;;;;;;;;;X
SEAREGION_NORTHWEST_ATLANTIC;西北大西洋 ;;;;;;;;;;X
SEAREGION_PACIFIC_ANTARCTIC_RIDGE;太平洋-南极海岭 ;;;;;;;;;;X
SEAREGION_PHILIPPINE_SEA;菲律宾海 ;;;;;;;;;;X
SEAREGION_SARGASSOS;马尾藻海 ;;;;;;;;;;X
SEAREGION_SEA_OF_OKHOTSK;鄂霍次克海 ;;;;;;;;;;X
SEAREGION_SOUTH_CHINA_SEA;南海 ;;;;;;;;;;X
SEAREGION_SOUTH_INDIAN_OCEAN;南印度洋 ;;;;;;;;;;X
SEAREGION_SOUTH_PACIFIC_OCEAN;南太平洋 ;;;;;;;;;;X
SEAREGION_SOUTHCENTRAL_ATLANTIC;中南大西洋 ;;;;;;;;;;X
SEAREGION_SOUTHEAST_ATLANTIC_OCEAN;东南大西洋 ;;;;;;;;;;X
SEAREGION_SOUTHEAST_PACIFIC_OCEAN;东南太平洋 ;;;;;;;;;;X
SEAREGION_SOUTHWEST_ATLANTIC_OCEAN;西南大西洋 ;;;;;;;;;;X
SEAREGION_TASMAN_SEA;塔斯曼海 ;;;;;;;;;;X
SEAREGION_WEST_COAST_OF_NORTH_AMERICA;北美洲西海岸 ;;;;;;;;;;X
SEAREGION_WEST_COAST_OF_SOUTH_AMERICA;南美洲西海岸 ;;;;;;;;;;X
SEAREGION_WEST_INDIAN_OCEAN;西印度洋 ;;;;;;;;;;X
SEAREGION_WESTERN_ICE_SEA;西北冰洋 ;;;;;;;;;;X
SEAREGION_WESTERN_MEDITERRANEAN;西地中海 ;;;;;;;;;;X
#;;;;;;;;;;;x
#EOF;;;;;;;;;;;X
#EOF;;;;;;;;;;;X
